id,prix,surface,pieces,ville,prix_log,surface_log,type_bien_APPARTEMENT,type_bien_AUTRE,type_bien_MAISON,type_bien_PARKING,type_bien_TERRAIN,cluster
179,242500,69.0,3.0,305681.28506156424,12.398761113062513,4.248495242049359,True,False,False,False,False,0
180,636000,179.0,7.0,306010.21007622237,13.362955414648066,5.19295685089021,False,False,True,False,False,2
181,375000,234.0,9.0,293581.63864765095,12.834683971615659,5.459585514144159,True,False,False,False,False,2
183,349000,110.0,4.686456400742115,285827.92780003045,12.762830066509972,4.709530201312334,False,False,True,False,False,7
184,1150000,200.0,6.0,371075.5147000239,13.955273369904273,5.303304908059076,False,False,True,False,False,7
185,144000,75.0,4.0,277759.7459818486,11.87757552297847,4.330733340286331,False,False,True,False,False,4
187,145000,48.0,2.0,285232.4732545759,11.884495917930655,3.8918202981106265,True,False,False,False,False,5
189,420000,240.0,4.686456400742115,295724.4957905081,12.948012371209098,5.484796933490655,False,False,True,False,False,7
190,695000,206.0,9.0,308819.73388574616,13.451668563394815,5.332718793265369,False,False,True,False,False,2
191,203000,38.0,2.0,308400.6265913335,12.220966184120165,3.6635616461296463,True,False,False,False,False,5
192,210000,150.0,7.0,285724.4957905081,12.25486757159303,5.017279836814924,False,False,True,False,False,2
193,387000,211.0,7.0,294384.7459818486,12.866182555987908,5.356586274672012,False,False,True,False,False,2
195,239000,243.0,7.0,278100.65507275774,12.384223015005313,5.497168225293202,False,False,True,False,False,2
197,160000,110.0,4.0,283343.5434095557,11.982935344196433,4.709530201312334,False,False,True,False,False,4
198,340000,130.0,4.686456400742115,280423.63121541037,12.73670383776449,4.875197323201151,False,False,True,False,False,7
199,218000,46.0,2.0,266972.32536252093,12.292254928916668,3.8501476017100584,True,False,False,False,False,5
200,98000,19.0,1.0,318445.8912606264,11.49273296168228,2.995732273553991,True,False,False,False,False,5
201,200000,29.0,1.0,281327.92780003045,12.206077645517674,3.4011973816621555,True,False,False,False,False,5
202,91500,113.0,5.0,280081.63864765095,11.424105180165641,4.736198448394496,False,False,True,False,False,7
203,70000,65.0,4.0,259489.83065456574,11.156264806643742,4.189654742026425,True,False,False,False,False,0
204,330000,194.0,5.0,291438.7815047938,12.706850963741102,5.272999558563747,False,False,True,False,False,7
206,229000,90.0,5.0,325882.0320818334,12.34148164933907,4.51085950651685,True,False,False,False,False,7
207,148000,1502.0,4.686456400742115,282772.11483812716,11.904974309480183,7.315218389752975,False,False,False,False,True,6
208,669000,131.0,4.0,321795.8912606264,13.41354083387756,4.882801922586371,True,False,False,False,False,0
210,418000,71.0,4.0,295629.25769527,12.94323910384853,4.276666119016055,False,False,True,False,False,4
211,242000,85.0,4.0,287248.30531431764,12.396697137361691,4.454347296253507,False,False,True,False,False,4
212,182000,93.0,4.0,321795.8912606264,12.111767460549332,4.543294782270004,True,False,False,False,False,0
213,252000,60.0,3.0,287724.4957905081,12.437188334739655,4.110873864173311,False,False,True,False,False,4
214,250000,140.0,4.686456400742115,287629.25769527,12.429220196836383,4.948759890378168,False,False,True,False,False,7
215,790000,157.0,4.686456400742115,313343.5434095557,13.579789490265188,5.062595033026967,False,False,True,False,False,7
217,191500,90.0,3.0,284843.5434095557,12.162648309521318,4.51085950651685,False,False,True,False,False,4
220,65000,76.0,4.0,278819.73388574616,11.082157933374816,4.343805421853684,False,False,True,False,False,4
222,302800,135.0,6.0,271596.4338166946,12.620831103049886,4.912654885736052,False,False,True,False,False,7
223,234000,59.0,3.0,312734.9879918504,12.36308066783498,4.0943445622221,True,False,False,False,False,0
224,295000,150.0,4.686456400742115,280959.7459818486,12.59473402514672,5.017279836814924,False,False,True,False,False,7
225,625000,83.0,4.0,305486.40055241284,13.345508528717259,4.430816798843313,True,False,False,False,False,0
226,335000,145.0,4.686456400742115,275135.4092000291,12.721888795877375,4.983606621708336,False,False,True,False,False,7
227,180000,80.0,4.686456400742115,284295.92436193663,12.100717685412471,4.394449154672439,True,False,False,False,False,0
228,124990,116.0,6.0,281676.40055241284,11.735997013692314,4.762173934797756,False,False,True,False,False,7
229,428400,275.0,12.0,296255.20052730315,12.967814951820046,5.62040086571715,False,False,True,False,False,1
231,572000,274.0,12.0,302962.5910286033,13.256896018612155,5.616771097666572,False,False,True,False,False,1
232,199500,137.0,4.0,285224.4957905081,12.20357452783082,4.927253685157205,False,False,True,False,False,4
233,299850,190.0,5.0,290003.06721907953,12.611040963591929,5.25227342804663,False,False,True,False,False,7
234,258000,133.0,5.0,288010.21007622237,12.460718739865236,4.897839799950911,False,False,True,False,False,7
235,165000,83.0,3.0,300235.16967694886,12.013706813470414,4.430816798843313,True,False,False,False,False,0
237,499900,168.0,4.0,315143.3718428811,13.12216535779974,5.1298987149230735,True,False,False,False,False,0
240,150000,40.0,2.0,277146.1096182123,11.918397239722838,3.713572066704308,True,False,False,False,False,5
242,490000,290.0,4.686456400742115,299057.8291238414,13.102162710901053,5.673323267171493,False,True,False,False,False,6
243,353600,105.0,4.686456400742115,268191.6584387313,12.775924437795926,4.663439094112067,True,False,False,False,False,0
244,375000,118.3,4.0,304325.5147000239,12.834683971615659,4.78164132910387,True,False,False,False,False,0
245,1150000,193.0,4.686456400742115,373964.5764640268,13.955273369904273,5.267858159063328,False,False,True,False,False,7
246,330000,90.0,3.0,304325.4640500093,12.706850963741102,4.51085950651685,True,False,False,False,False,0
247,275000,138.0,6.0,288819.73388574616,12.524530013005734,4.9344739331306915,False,False,True,False,False,7
250,226000,23.0,4.686456400742115,411694.6446055649,12.328294703023394,3.1780538303479458,True,False,False,False,False,0
251,256800,238.0,10.0,287953.06721907953,12.456056744871358,5.476463551931511,False,False,True,False,False,1
252,299000,67.0,3.0,321795.8912606264,12.608202196848836,4.219507705176107,True,False,False,False,False,0
253,149000,73.0,3.0,282819.73388574616,11.91170829631447,4.30406509320417,False,False,True,False,False,4
254,64000,572.0,4.686456400742115,278772.11483812716,11.06665398721974,6.35088571671474,False,False,False,False,True,6
255,219000,36.0,3.0,311858.91911252093,12.296831574998258,3.6109179126442243,False,False,True,False,False,4
256,185000,148.0,5.0,284534.0196000319,12.128116509451258,5.003946305945459,False,False,True,False,False,7
257,137800,119.0,6.0,282286.40055241284,11.833565894429414,4.787491742782046,False,False,True,False,False,7
258,420000,97.0,4.0,295724.4957905081,12.948012371209098,4.584967478670572,False,False,True,False,False,4
259,192500,100.0,3.0,278335.4092000291,12.167856627501678,4.61512051684126,False,False,True,False,False,4
260,778200,136.0,6.0,360608.98318859056,13.56474012454847,4.919980925828125,True,False,False,False,False,7
261,579000,144.0,4.0,303295.92436193663,13.269059483669357,4.976733742420574,True,False,False,False,False,0
262,103000,80.0,4.0,280629.25769527,11.542493975902508,4.394449154672439,False,False,True,False,False,4
263,1229000,184.0,10.0,350531.0613739422,14.021712202217492,5.220355825078324,False,False,True,False,False,1
264,157500,83.0,4.0,283224.4957905081,11.967187086434018,4.430816798843313,False,False,True,False,False,4
265,138000,57.0,3.0,283133.9338166946,11.835016210489899,4.060443010546419,True,False,False,False,False,0
266,262000,64.0,3.0,308748.45267829,12.476103599529843,4.174387269895637,True,False,False,False,False,0
267,399000,150.0,5.0,300235.16967694886,12.896719202134523,5.017279836814924,False,False,True,False,False,7
268,273800,126.0,6.0,275909.32224350737,12.520156844130765,4.844187086458591,False,False,True,False,False,7
269,275600,47.0,3.0,288848.30531431764,12.526709446562082,3.871201010907891,True,False,False,False,False,0
270,262000,92.0,4.0,288200.6862666986,12.476103599529843,4.532599493153256,False,False,True,False,False,4
271,584900,205.0,6.0,300290.0522815063,13.27919788112362,5.327876168789581,False,False,True,False,False,7
272,190000,45.0,2.0,328521.0121059021,12.154784614286667,3.828641396489095,True,False,False,False,False,5
273,210000,48.0,2.0,325882.0320818334,12.25486757159303,3.8918202981106265,True,False,False,False,False,5
274,229000,89.0,4.0,288618.0178956813,12.34148164933907,4.499809670330265,False,False,True,False,False,4
275,57000,378.0,4.686456400742115,278438.7815047938,10.950824090522445,5.937536205082426,False,False,False,False,True,6
276,334000,221.0,6.0,293555.20052730315,12.718899265966332,5.402677381872279,False,False,True,False,False,7
277,334000,221.0,6.0,293555.20052730315,12.718899265966332,5.402677381872279,False,False,True,False,False,7
278,349000,98.0,6.0,295873.382345485,12.762830066509972,4.59511985013459,False,False,True,False,False,7
279,190000,145.0,6.0,284772.11483812716,12.154784614286667,4.983606621708336,False,False,True,False,False,7
280,43500,194.0,4.686456400742115,280296.1096182123,10.680539205318292,5.272999558563747,False,False,False,False,True,6
281,399000,43.0,2.0,310888.5764640268,12.896719202134523,3.784189633918261,True,False,False,False,False,5
282,234780,104.0,5.0,286904.4957905081,12.366408443730027,4.653960350157523,False,False,True,False,False,7
284,580000,117.0,4.0,298191.5641636668,13.270785106659046,4.770684624465665,False,False,True,False,False,4
285,325000,115.0,5.0,291200.6862666986,12.691583538230217,4.7535901911063645,False,False,True,False,False,7
286,420000,96.0,6.0,295724.4957905081,12.948012371209098,4.574710978503383,True,False,False,False,False,7
287,560000,63.0,3.0,360608.98318859056,13.235693848424024,4.1588830833596715,True,False,False,False,False,0
288,160000,34.0,2.0,315009.7459818486,11.982935344196433,3.5553480614894135,True,False,False,False,False,5
289,220000,82.0,4.0,286052.80050437694,12.301387370778713,4.418840607796598,False,False,True,False,False,4
290,485000,100.0,5.0,298819.73388574616,13.091906231773164,4.61512051684126,False,False,True,False,False,7
291,205000,50.0,3.0,283873.382345485,12.230770136157428,3.9318256327243257,False,False,True,False,False,4
292,220000,80.0,4.0,286200.6862666986,12.301387370778713,4.394449154672439,False,False,True,False,False,4
294,124000,86.0,4.0,272282.4732545759,11.728044909070785,4.465908118654584,True,False,False,False,False,0
296,202780,105.0,6.0,285380.6862666986,12.219881857947216,4.663439094112067,False,False,True,False,False,7
297,241280,105.0,6.0,287214.0196000319,12.393717508355474,4.663439094112067,False,False,True,False,False,7
298,199000,31.0,2.0,360608.98318859056,12.201065128819632,3.4657359027997265,True,False,False,False,False,5
299,284000,160.0,6.0,289248.30531431764,12.556733038263905,5.081404364984463,False,False,True,False,False,7
300,170000,100.0,5.0,264104.5764640268,12.04355959836804,4.61512051684126,False,False,True,False,False,7
301,195000,23.0,1.0,329579.08612859534,12.180759965737863,3.1780538303479458,True,False,False,False,False,5
302,66000,800.0,4.686456400742115,278867.3529333652,11.097425172408931,6.68586094706836,False,False,False,False,True,6
303,965000,118.0,5.0,337050.6004833612,13.779884416590017,4.77912349311153,True,False,False,False,False,7
304,210390,83.0,4.0,285743.06721907953,12.256722983265387,4.430816798843313,False,False,True,False,False,4
305,269000,207.0,8.0,288534.0196000319,12.502470376049185,5.337538079701318,False,False,True,False,False,2
306,269000,75.0,4.0,304325.4640500093,12.502470376049185,4.330733340286331,True,False,False,False,False,0
307,205000,192.0,6.0,285486.40055241284,12.230770136157428,5.262690188904886,False,False,True,False,False,7
308,185000,73.0,3.0,284534.0196000319,12.128116509451258,4.30406509320417,False,False,True,False,False,4
309,390000,104.0,4.0,304325.4640500093,12.873904582205107,4.653960350157523,True,False,False,False,False,0
310,95000,83.0,4.0,280248.30531431764,11.461642696843066,4.430816798843313,False,False,True,False,False,4
311,224000,90.0,5.0,286391.16245717474,12.319405795112926,4.51085950651685,False,False,True,False,False,7
312,55000,600.0,4.686456400742115,278343.5434095557,10.915106645867503,6.398594934535208,False,False,False,False,True,6
313,332800,148.0,5.0,291572.11483812716,12.715299992732369,5.003946305945459,False,False,True,False,False,7
314,199000,115.0,5.0,285200.6862666986,12.201065128819632,4.7535901911063645,False,False,True,False,False,7
315,59000,879.0,4.686456400742115,284574.53963481175,10.985309671896763,6.779921907472252,False,False,False,False,True,6
316,263000,116.0,5.0,288248.30531431764,12.479913113434042,4.762173934797756,False,False,True,False,False,7
317,450000,93.0,5.0,308400.6265913335,13.017005083966255,4.543294782270004,False,False,True,False,False,7
318,582000,69.0,3.0,341408.5764640268,13.274227444925158,4.248495242049359,True,False,False,False,False,0
319,272480,128.0,5.0,287844.2914363941,12.515324165883909,4.859812404361672,False,False,True,False,False,7
320,399000,87.0,3.0,296652.47736925655,12.896719202134523,4.477336814478207,True,False,False,False,False,0
355,241000,82.0,4.0,287200.6862666986,12.392556361841777,4.418840607796598,True,False,False,False,False,0
356,420000,175.0,5.0,286052.80050437694,12.948012371209098,5.170483995038151,False,False,True,False,False,7
357,210000,54.0,3.0,285724.4957905081,12.25486757159303,4.007333185232471,False,False,True,False,False,4
358,199700,115.0,4.0,285234.0196000319,12.204576526902637,4.7535901911063645,False,False,True,False,False,4
359,240000,41.0,2.0,360608.98318859056,12.388398368982115,3.7376696182833684,True,False,False,False,False,5
360,304950,247.0,14.0,284052.92780003045,12.627906386945329,5.5134287461649825,False,False,True,False,False,1
362,503000,148.0,5.0,298487.5831130726,13.12834743715147,5.003946305945459,False,False,True,False,False,7
363,244600,128.0,6.0,287372.11483812716,12.407383590534293,4.859812404361672,False,False,True,False,False,7
364,154000,67.0,3.0,283057.8291238414,11.944714374881176,4.219507705176107,False,False,True,False,False,4
365,64600,360.0,4.686456400742115,278800.6862666986,11.075985169527042,5.8888779583328805,False,False,False,False,True,6
366,241500,149.0,9.0,287224.4957905081,12.394628892852941,5.0106352940962555,False,False,True,False,False,2
367,378000,82.0,4.0,304325.4640500093,12.84265212010087,4.418840607796598,True,False,False,False,False,0
368,163900,3700.0,4.686456400742115,283529.25769527,12.007017865994577,8.216358332386156,False,False,False,False,True,6
369,210000,135.0,4.686456400742115,278335.4092000291,12.25486757159303,4.912654885736052,False,True,False,False,False,7
370,899000,185.0,5.0,318534.0196000319,13.70903942580019,5.225746673713202,False,False,True,False,False,7
371,719000,250.0,5.0,309962.5910286033,13.4856180275228,5.5254529391317835,False,False,True,False,False,7
372,192400,142.0,8.0,284886.40055241284,12.167337014705433,4.962844630259907,False,False,True,False,False,2
373,310000,70.0,3.0,337888.42798623,12.644330802262578,4.2626798770413155,True,False,False,False,False,0
374,525000,114.0,4.0,308748.45267829,13.171155446333852,4.74493212836325,True,False,False,False,False,0
375,469000,225.0,8.0,321052.80050437694,13.058360179622305,5.420534999272286,True,False,False,False,False,2
376,210000,140.0,4.686456400742115,287368.5764640268,12.25486757159303,4.948759890378168,False,True,False,False,False,7
377,265700,95.0,4.0,288376.87674288906,12.490126895384028,4.564348191467836,False,False,True,False,False,4
378,225000,13.0,1.0,411694.6446055649,12.323860125621126,2.6390573296152584,True,False,False,False,False,5
379,107000,20.0,1.0,288168.5764640268,11.580593459194764,3.044522437723423,True,False,False,False,False,5
380,49500,14.0,4.686456400742115,411694.6446055649,10.809748150372926,2.70805020110221,False,False,False,True,False,0
381,449000,115.0,4.0,294248.45267829,13.014780393893403,4.7535901911063645,False,False,True,False,False,4
382,180500,91.0,4.0,284319.73388574616,12.103491596905931,4.5217885770490405,False,False,True,False,False,4
383,55000,33.0,1.0,304325.4640500093,10.915106645867503,3.5263605246161616,True,False,False,False,False,5
384,205000,107.0,5.0,285486.40055241284,12.230770136157428,4.68213122712422,False,False,True,False,False,7
385,295000,71.0,3.0,289772.11483812716,12.59473402514672,4.276666119016055,False,False,True,False,False,4
386,99900,94.0,3.0,280481.63864765095,11.511934974596555,4.553876891600541,False,False,True,False,False,4
387,138200,105.0,5.0,274717.4754833612,11.836464426179543,4.663439094112067,False,False,True,False,False,7
388,145219,20.0,1.0,304325.4640500093,11.886005112934237,3.044522437723423,True,False,False,False,False,5
389,545000,88.0,4.0,297509.7459818486,13.208542908506082,4.48863636973214,False,False,True,False,False,4
390,135000,5.0,4.686456400742115,282153.06721907953,11.813037464800539,1.791759469228055,False,False,False,False,True,0
391,139000,699.0,4.686456400742115,282343.5434095557,11.842236406331555,6.551080335043404,False,False,False,False,True,6
393,320000,67.0,3.0,290962.5910286033,12.676079399771027,4.219507705176107,True,False,False,False,False,0
394,148500,410.0,4.686456400742115,286759.7459818486,11.908346971208951,6.018593214496234,False,False,False,False,True,6
395,313000,169.0,7.0,290629.25769527,12.653961664405365,5.135798437050262,False,False,True,False,False,2
396,160000,100.0,5.0,283343.5434095557,11.982935344196433,4.61512051684126,False,False,True,False,False,7
397,179000,172.0,7.0,284248.30531431764,12.095146671399466,5.153291594497779,False,False,True,False,False,2
398,219000,127.0,4.0,288146.0641636668,12.296831574998258,4.852030263919617,False,False,True,False,False,4
399,148000,57.0,4.0,282772.11483812716,11.904974309480183,4.060443010546419,True,False,False,False,False,0
400,625000,206.0,6.0,305486.40055241284,13.345508528717259,5.332718793265369,False,False,True,False,False,7
401,189000,177.0,5.0,284724.4957905081,12.149507585033072,5.181783550292085,False,False,True,False,False,7
402,136000,65.0,4.0,272661.4961565509,11.820417517632333,4.189654742026425,False,False,True,False,False,4
403,350300,115.0,5.0,292405.4481714605,12.766548063877478,4.7535901911063645,False,False,True,False,False,7
404,279000,120.0,6.0,287139.7570261161,12.53897064502647,4.795790545596741,False,False,True,False,False,7
405,263000,120.0,6.0,287139.7570261161,12.479913113434042,4.795790545596741,False,False,True,False,False,7
406,272000,120.0,6.0,287139.7570261161,12.513561021741964,4.795790545596741,False,False,True,False,False,7
407,90000,659.0,4.686456400742115,280010.21007622237,11.407576060361786,6.492239835020471,False,False,False,False,True,6
408,220000,117.0,7.0,282723.382345485,12.301387370778713,4.770684624465665,False,False,True,False,False,2
409,385000,190.0,7.0,294057.8291238414,12.861001210669146,5.25227342804663,False,False,True,False,False,2
410,800000,127.0,4.686456400742115,317973.382345485,13.592368256649284,4.852030263919617,False,False,False,False,True,7
413,189500,72.0,3.0,312738.1004833612,12.15214958053555,4.290459441148391,True,False,False,False,False,0
419,315000,155.0,4.686456400742115,290724.4957905081,12.660331092405906,5.049856007249537,False,False,True,False,False,7
421,95000,48.0,3.0,223836.16440001718,11.461642696843066,3.8918202981106265,True,False,False,False,False,0
422,95000,46.0,2.0,223836.16440001718,11.461642696843066,3.8501476017100584,True,False,False,False,False,5
424,473900,167.0,11.0,259489.83065456574,13.068753718103274,5.123963979403259,False,False,True,False,False,1
425,352500,160.0,4.686456400742115,292510.21007622237,12.77280873810987,5.081404364984463,False,False,True,False,False,7
430,134000,59.0,3.0,281327.92780003045,11.80560254159177,4.0943445622221,True,False,False,False,False,0
431,469000,569.0,4.686456400742115,295680.20052730315,13.058360179622305,6.345636360828596,False,True,False,False,False,6
432,119900,43.0,3.0,300235.16967694886,11.694421681264394,3.784189633918261,True,False,False,False,False,0
433,215000,48.0,2.0,360608.98318859056,12.278397958261774,3.8918202981106265,True,False,False,False,False,5
434,259000,24.0,2.0,304325.4640500093,12.464587201678082,3.2188758248682006,True,False,False,False,False,5
435,177000,102.0,5.0,284153.06721907953,12.083910661257521,4.634728988229636,True,False,False,False,False,7
436,148000,83.0,3.0,279596.1096182123,11.904974309480183,4.430816798843313,False,False,True,False,False,4
437,195000,135.0,5.0,285010.21007622237,12.180759965737863,4.912654885736052,False,False,True,False,False,7
439,481000,132.0,6.0,315918.83689093956,13.083624628087817,4.890349128221754,False,False,True,False,False,7
440,235000,69.0,3.0,285313.67006959434,12.367345048436391,4.248495242049359,True,False,False,False,False,0
441,65000,50.0,1.0,302464.2914363941,11.082157933374816,3.9318256327243257,False,False,True,False,False,5
442,385000,130.0,5.0,294057.8291238414,12.861001210669146,4.875197323201151,False,False,True,False,False,7
444,269500,100.0,4.0,288557.8291238414,12.504327379899443,4.61512051684126,False,False,True,False,False,4
445,419000,218.0,6.0,295676.87674288906,12.945628585536271,5.389071729816501,False,False,True,False,False,7
446,214750,79.0,4.0,285950.6862666986,12.277234496413076,4.382026634673881,False,False,True,False,False,4
447,80000,700.0,4.686456400742115,279534.0196000319,11.289794413577894,6.55250788703459,False,False,False,False,True,6
449,129000,45.0,2.0,268300.1838166946,11.767575435251748,3.828641396489095,True,False,False,False,False,5
450,345000,83.0,4.0,287464.2914363941,12.75130259456002,4.430816798843313,True,False,False,False,False,0
451,250000,60.0,3.0,287629.25769527,12.429220196836383,4.110873864173311,True,False,False,False,False,0
453,65000,380.0,4.686456400742115,259489.83065456574,11.082157933374816,5.942799375126701,False,False,False,False,True,6
454,695000,125.0,4.686456400742115,306555.20052730315,13.451668563394815,4.836281906951478,False,False,True,False,False,7
455,96380,70.0,4.0,280314.0196000319,11.476064365737095,4.2626798770413155,False,False,True,False,False,4
456,295000,631.0,4.686456400742115,289772.11483812716,12.59473402514672,6.448889394146858,False,False,False,False,True,6
457,199000,275.0,4.686456400742115,270193.12635558035,12.201065128819632,5.62040086571715,False,True,False,False,False,6
458,230000,91.0,5.0,286676.87674288906,12.345838935721968,4.5217885770490405,False,False,True,False,False,7
459,480000,237.0,7.0,280423.63121541037,13.081543466215237,5.472270673671475,False,False,True,False,False,2
460,370000,85.0,3.0,293343.5434095557,12.821260987319457,4.454347296253507,True,False,False,False,False,0
461,435000,147.0,5.0,296438.7815047938,12.983103608918753,4.997212273764115,False,False,True,False,False,7
462,520000,132.0,6.0,285917.2671500279,13.161586013632684,4.890349128221754,False,False,True,False,False,7
463,169000,83.0,3.0,275879.7671500279,12.037659911047468,4.430816798843313,True,False,False,False,False,0
464,135000,208.0,9.0,273373.382345485,11.813037464800539,5.342334251964811,False,False,True,False,False,2
465,150000,56.0,3.0,276302.47736925655,11.918397239722838,4.04305126783455,True,False,False,False,False,0
467,312000,52.0,3.0,294846.4338166946,12.650761671914688,3.970291913552122,True,False,False,False,False,0
468,207100,48.0,2.0,294846.4338166946,12.240961875957243,3.8918202981106265,True,False,False,False,False,5
469,182000,60.0,2.0,278055.20052730315,12.111767460549332,4.110873864173311,True,False,False,False,False,5
470,147000,67.0,3.0,282724.4957905081,11.898194668458823,4.219507705176107,False,False,True,False,False,4
491,77700,61.0,3.0,279424.4957905081,11.260623406285792,4.127134385045092,False,False,True,False,False,4
492,261500,186.0,5.0,288176.87674288906,12.474193386571581,5.231108616854587,False,False,True,False,False,7
493,128000,76.0,3.0,281819.73388574616,11.759793355371237,4.343805421853684,False,False,True,False,False,4
494,260000,134.0,5.0,288105.4481714605,12.468440756144114,4.90527477843843,False,False,True,False,False,7
495,330000,93.0,4.0,291438.7815047938,12.706850963741102,4.543294782270004,False,False,True,False,False,4
496,990000,91.0,4.0,411694.6446055649,13.805461232211272,4.5217885770490405,True,False,False,False,False,0
498,585000,117.0,5.0,303581.63864765095,13.279368835614243,4.770684624465665,False,False,True,False,False,7
499,135000,44.0,2.0,273827.92780003045,11.813037464800539,3.8066624897703196,True,False,False,False,False,5
500,152000,110.0,6.0,282962.5910286033,11.931642378754141,4.709530201312334,False,False,True,False,False,7
502,233000,113.0,5.0,286819.73388574616,12.358798024384122,4.736198448394496,False,False,True,False,False,7
503,1149000,250.0,7.0,349835.4092000291,13.954403427152533,5.5254529391317835,False,False,True,False,False,2
504,215000,62.0,3.0,285917.2671500279,12.278397958261774,4.143134726391533,True,False,False,False,False,0
505,987000,256.0,9.0,322724.4957905081,13.80242633158633,5.54907608489522,False,False,True,False,False,2
506,410000,95.0,3.0,295248.30531431764,12.923914877701906,4.564348191467836,False,False,True,False,False,4
507,378000,95.0,5.0,310888.5764640268,12.84265212010087,4.564348191467836,True,False,False,False,False,7
508,352000,146.0,7.0,283277.92780003045,12.77138929548529,4.990432586778736,False,False,True,False,False,2
509,592999,252.0,10.0,305681.28506156424,13.292949677979863,5.53338948872752,False,False,True,False,False,1
510,260000,64.0,3.0,288105.4481714605,12.468440756144114,4.174387269895637,True,False,False,False,False,0
511,895000,142.0,4.0,318343.5434095557,13.704580114574805,4.962844630259907,False,False,True,False,False,4
512,110000,9.0,1.0,411694.6446055649,11.608244735642321,2.302585092994046,True,False,False,False,False,5
513,475000,160.0,6.0,298343.5434095557,13.07107218827772,5.081404364984463,False,False,True,False,False,7
514,178700,61.0,3.0,254063.63121541037,12.093469297102763,4.127134385045092,True,False,False,False,False,0
515,239500,151.0,6.0,287129.25769527,12.386312871189734,5.0238805208462765,False,False,True,False,False,7
516,199000,45.0,2.0,309509.7459818486,12.201065128819632,3.828641396489095,True,False,False,False,False,5
517,149000,700.0,4.686456400742115,282819.73388574616,11.91170829631447,6.55250788703459,False,False,False,False,True,6
518,595000,160.0,5.0,305918.83689093956,13.296318365198623,5.081404364984463,True,False,False,False,False,7
519,465000,141.0,6.0,290191.5641636668,13.049794835104816,4.955827057601261,False,False,True,False,False,7
521,315000,92.0,4.0,290724.4957905081,12.660331092405906,4.532599493153256,False,False,True,False,False,4
522,107000,195.0,7.0,281646.1096182123,11.580593459194764,5.278114659230517,False,False,True,False,False,2
523,510000,215.0,8.0,300010.21007622237,13.1421679654829,5.375278407684165,False,False,True,False,False,2
524,65000,1900.0,4.686456400742115,278819.73388574616,11.082157933374816,7.550135342488429,False,False,False,False,True,6
525,573000,432.0,8.0,303010.21007622237,13.258642740896052,6.07073772800249,False,False,True,False,False,2
526,78900,45.0,2.0,280091.93093915953,11.275949181024878,3.828641396489095,True,False,False,False,False,5
528,225000,7136.0,4.686456400742115,286438.7815047938,12.323860125621126,8.873047798971067,False,False,False,False,True,6
529,115000,25.0,1.0,281200.6862666986,11.652696102959753,3.258096538021482,True,False,False,False,False,5
530,229000,230.0,8.0,277509.2914363941,12.34148164933907,5.442417710521793,False,False,True,False,False,2
531,120000,21.0,4.686456400742115,304441.5641636668,11.695255355062795,3.091042453358316,True,False,False,False,False,0
532,85000,59.0,3.0,248931.13786252093,11.350418300109132,4.0943445622221,True,False,False,False,False,0
533,470000,110.0,4.0,298105.4481714605,13.060490101343552,4.709530201312334,False,False,True,False,False,4
534,560000,96.0,4.0,304925.6004833612,13.235693848424024,4.574710978503383,True,False,False,False,False,0
535,285000,121.0,6.0,284570.1918087248,12.560247968016562,4.804021044733257,True,False,False,False,False,7
536,359000,83.0,4.0,283193.12635558035,12.791080452981857,4.430816798843313,True,False,False,False,False,0
538,699000,200.0,7.0,309010.21007622237,13.457407451830088,5.303304908059076,False,False,True,False,False,2
540,58000,30.0,4.686456400742115,278486.40055241284,10.968215530759236,3.4339872044851463,False,False,False,True,False,4
541,159500,22.0,1.0,324282.4732545759,11.979805470779858,3.1354942159291497,True,False,False,False,False,5
544,50000,555.0,4.686456400742115,278105.4481714605,10.819798284210286,6.320768294250582,False,False,False,False,True,6
545,284000,138.0,5.0,289248.30531431764,12.556733038263905,4.9344739331306915,False,False,True,False,False,7
546,244000,46.0,2.0,277296.1096182123,12.404927602627597,3.8501476017100584,True,False,False,False,False,5
547,99000,115.0,5.0,280438.7815047938,11.502885230075814,4.7535901911063645,False,False,True,False,False,7
548,56000,953.0,4.686456400742115,278391.16245717474,10.933124826700707,6.860663671448287,False,False,False,False,True,6
550,155000,86.0,3.0,286782.4732545759,11.951186847493476,4.465908118654584,False,False,True,False,False,4
553,79000,33.0,2.0,279486.40055241284,11.277215789596893,3.5263605246161616,True,False,False,False,False,5
555,499000,165.0,6.0,299486.40055241284,13.120363378739663,5.111987788356544,False,False,True,False,False,7
556,125000,62.7,3.0,223836.16440001718,11.736077016252437,4.154184562578117,True,False,False,False,False,0
557,199000,48.0,2.0,278444.10485220305,12.201065128819632,3.8918202981106265,False,False,True,False,False,5
558,244550,48.0,2.0,287369.73388574616,12.407179155102467,3.8918202981106265,True,False,False,False,False,5
559,196000,93.0,5.0,279782.4732545759,12.185875040240456,4.543294782270004,False,False,True,False,False,7
560,299900,103.0,5.0,290005.4481714605,12.611207699176356,4.6443908991413725,False,False,True,False,False,7
561,200000,838.0,8.0,285248.30531431764,12.206077645517674,6.732210706467206,False,False,True,False,False,2
562,215000,72.0,4.0,283193.12635558035,12.278397958261774,4.290459441148391,True,False,False,False,False,0
563,289700,47.0,3.0,289519.73388574616,12.576604635598223,3.871201010907891,True,False,False,False,False,0
564,239900,91.0,5.0,284023.382345485,12.3879816172226,4.5217885770490405,False,False,True,False,False,7
