id,prix,surface,pieces,ville,prix_log,type_bien_APPARTEMENT,type_bien_AUTRE,type_bien_MAISON,type_bien_PARKING,type_bien_TERRAIN
2239,283000,139.0,6.0,289200.6862666986,12.553205710188037,False,False,True,False,False
2240,170000,40.0,2.0,283819.73388574616,12.04355959836804,True,False,False,False,False
2241,160000,50.0,2.0,283343.5434095557,11.982935344196433,False,False,True,False,False
2242,98000,111.0,5.0,280391.16245717474,11.49273296168228,False,False,True,False,False
2243,160000,170.0,5.0,283343.5434095557,11.982935344196433,False,False,True,False,False
2245,515789,155.0,9.0,290909.2459818486,13.153454984882002,False,False,True,False,False
2246,600000,125.0,5.0,313748.45267829,13.304686600863562,False,False,True,False,False
2247,232000,86.0,3.0,272144.3504833612,12.354496960983985,False,False,True,False,False
2248,278900,69.0,3.0,289005.4481714605,12.538612159123673,True,False,False,False,False
2249,188000,44.0,3.0,284676.87674288906,12.144202560946876,True,False,False,False,False
2250,335000,240.0,6.0,291676.87674288906,12.721888795877375,False,False,True,False,False
2251,165000,138.0,5.0,283581.63864765095,12.013706813470414,False,False,True,False,False
2252,201000,86.0,5.0,283122.92780003045,12.211065162153215,False,False,True,False,False
2253,293216,104.0,4.0,289687.16245717474,12.588668228214216,False,False,True,False,False
2254,34000,89.0,5.0,277343.5434095557,10.434145214930487,False,False,True,False,False
2255,189000,128.0,5.0,284724.4957905081,12.149507585033072,False,False,True,False,False
2256,479000,92.0,4.0,299055.20052730315,13.079457964073546,False,False,True,False,False
2257,145000,59.0,4.0,282629.25769527,11.884495917930655,False,False,True,False,False
2258,245750,115.0,5.0,295680.20052730315,12.412074107177126,False,False,True,False,False
2259,590000,361.0,14.0,288096.2787652465,13.28787951079572,False,False,True,False,False
2260,279900,92.0,5.0,284050.65507275774,12.5421912482017,False,False,True,False,False
2261,627000,127.0,5.0,328008.9338166946,13.348703414510117,False,False,True,False,False
2262,145000,128.0,5.0,282629.25769527,11.884495917930655,False,False,True,False,False
2264,479000,215.0,11.0,298534.0196000319,13.079457964073546,False,False,True,False,False
2265,249000,98.0,5.0,287581.63864765095,12.425212191503038,False,False,True,False,False
2266,395000,103.0,4.0,294534.0196000319,12.886643575525625,False,False,True,False,False
2267,255000,132.0,6.0,287867.3529333652,12.449022745701502,False,False,True,False,False
2268,485000,82.0,4.0,321555.20052730315,13.091906231773164,True,False,False,False,False
2269,208900,57.0,3.0,278877.92780003045,12.249615734512616,True,False,False,False,False
2270,472500,194.0,11.0,279988.5764640268,13.065795142315812,False,False,True,False,False
2271,336000,61.0,3.0,295644.3504833612,12.724869415131389,False,False,True,False,False
2272,130000,73.0,4.0,281914.97198098426,11.775297421715827,True,False,False,False,False
2273,219500,63.0,2.0,337888.42798623,12.299112067295642,True,False,False,False,False
2274,252000,145.0,7.0,287724.4957905081,12.437188334739655,False,False,True,False,False
2275,998000,163.0,8.0,334344.10485220305,13.813509557297108,False,False,True,False,False
2276,165000,34.0,3.0,283581.63864765095,12.013706813470414,True,False,False,False,False
2277,227000,100.0,6.0,286534.0196000319,12.33270970174018,False,False,True,False,False
2278,299000,128.0,6.0,268130.5542923334,12.608202196848836,True,False,False,False,False
2279,93000,69.0,4.686456400742115,270096.2787652465,11.440365524765756,True,False,False,False,False
2280,232000,700.0,4.686456400742115,286772.11483812716,12.354496960983985,False,False,False,False,True
2281,395000,110.0,4.0,294534.0196000319,12.886643575525625,False,False,True,False,False
2282,200000,81.0,4.686456400742115,270096.2787652465,12.206077645517674,True,False,False,False,False
2283,198990,160.0,8.0,285200.21007622237,12.201014876553243,False,False,True,False,False
2284,355000,100.0,4.0,292629.25769527,12.779875885354993,False,False,True,False,False
2285,100000,29.0,1.0,330462.5798285851,11.51293546492023,True,False,False,False,False
2286,176800,94.0,4.0,284143.5434095557,12.082780085278282,False,False,True,False,False
2287,399000,97.0,4.0,294724.4957905081,12.896719202134523,False,False,True,False,False
2288,780000,486.0,17.0,312867.3529333652,13.567050480716235,False,False,True,False,False
2289,59900,48.0,2.0,278576.87674288906,11.000448478455008,True,False,False,False,False
2290,677000,72.0,3.0,337888.42798623,13.425428028998196,True,False,False,False,False
2311,250000,68.0,3.0,287629.25769527,12.429220196836383,False,False,True,False,False
2312,172000,40.0,2.0,304325.4640500093,12.055255569732177,True,False,False,False,False
2313,179000,77.0,4.0,284248.30531431764,12.095146671399466,True,False,False,False,False
2314,330000,180.0,5.0,293046.4338166946,12.706850963741102,False,False,True,False,False
2315,128000,94.0,5.0,277146.1096182123,11.759793355371237,False,False,True,False,False
2321,427000,90.0,4.686456400742115,296057.8291238414,12.964541634128395,False,False,True,False,False
2322,269000,108.0,4.0,288534.0196000319,12.502470376049185,False,False,True,False,False
2323,189000,76.0,4.0,286404.4004461796,12.149507585033072,False,False,True,False,False
2324,76337,18.0,1.0,268191.6584387313,11.242926127370755,True,False,False,False,False
2325,314400,120.0,5.0,290695.92436193663,12.658424520193709,False,False,True,False,False
2326,387350,81.0,4.0,295644.3504833612,12.867086537701224,False,False,True,False,False
2327,97000,210.0,4.0,280343.5434095557,11.48247656671073,False,False,True,False,False
2328,95000,100.0,5.0,280248.30531431764,11.461642696843066,False,False,True,False,False
2329,274300,150.0,5.0,288786.40055241284,12.521981322562505,False,False,True,False,False
2330,359000,111.0,5.0,292819.73388574616,12.791080452981857,False,False,True,False,False
2331,448000,100.0,5.0,297057.8291238414,13.012550743537489,False,False,True,False,False
2332,180000,148.0,6.0,286430.36029001675,12.100717685412471,True,False,False,False,False
2333,335000,136.0,6.0,281145.65507275774,12.721888795877375,True,False,False,False,False
2334,360000,154.0,5.0,293873.382345485,12.793862088206213,False,False,True,False,False
2335,185000,67.0,3.0,287074.53963481175,12.128116509451258,True,False,False,False,False
2336,159707,23.0,1.0,283329.5910286033,11.981102426874557,True,False,False,False,False
2337,223650,87.0,4.0,286374.4957905081,12.317842080123075,False,False,True,False,False
2338,195000,50.0,3.0,285010.21007622237,12.180759965737863,False,False,True,False,False
2339,164000,42.0,2.0,276398.0588166946,12.00762780434872,True,False,False,False,False
2340,210500,83.0,3.0,285748.30531431764,12.257245682687113,False,False,True,False,False
2341,630000,93.0,4.0,289683.23528698564,13.353476685668044,True,False,False,False,False
2342,298000,147.0,6.0,283691.5641636668,12.604852121186608,False,False,True,False,False
2343,185000,145.0,6.0,284534.0196000319,12.128116509451258,False,False,True,False,False
2344,152000,80.0,4.0,282962.5910286033,11.931642378754141,False,False,True,False,False
2345,85000,481.0,4.686456400742115,279772.11483812716,11.350418300109132,False,False,False,False,True
2346,149900,79.0,5.0,282862.5910286033,11.917730355182513,False,False,True,False,False
2347,99000,88.0,4.0,280438.7815047938,11.502885230075814,False,False,True,False,False
2348,537000,147.0,5.0,298055.20052730315,13.19375523568666,False,False,True,False,False
2349,157000,66.0,3.0,266972.32536252093,11.964007453736912,True,False,False,False,False
2350,55000,68.0,3.0,278343.5434095557,10.915106645867503,True,False,False,False,False
2351,779000,180.0,8.0,311858.91911252093,13.565767608549109,False,False,True,False,False
2352,749000,146.0,6.0,311391.16245717474,13.52649559761195,False,False,True,False,False
2353,312000,101.0,5.0,290581.63864765095,12.650761671914688,False,False,True,False,False
2354,105000,132.0,5.0,280724.4957905081,11.561725152903833,False,False,True,False,False
2355,139000,160.0,6.0,282343.5434095557,11.842236406331555,False,False,True,False,False
2356,597000,58.0,3.0,304153.06721907953,13.299674067415213,True,False,False,False,False
2357,280000,192.0,9.0,289057.8291238414,12.54254845357358,False,False,True,False,False
2358,235000,80.0,5.0,286914.97198098426,12.367345048436391,False,False,True,False,False
2359,104800,90.0,4.0,280714.97198098426,11.559818592808288,False,False,True,False,False
2360,446900,200.0,12.0,287831.0613739422,13.010092372556095,False,True,False,False,False
2361,139000,157.0,8.0,282343.5434095557,11.842236406331555,False,False,True,False,False
2362,97000,89.0,4.0,280343.5434095557,11.48247656671073,False,False,True,False,False
2363,50000,1342.0,4.686456400742115,278105.4481714605,10.819798284210286,False,False,False,False,True
2364,399000,135.0,6.0,294724.4957905081,12.896719202134523,False,False,True,False,False
2365,149000,53.0,3.0,282819.73388574616,11.91170829631447,True,False,False,False,False
2366,180000,100.0,6.0,284295.92436193663,12.100717685412471,False,False,True,False,False
2367,330000,86.0,4.0,291438.7815047938,12.706850963741102,True,False,False,False,False
2369,272000,154.0,6.0,288676.87674288906,12.513561021741964,False,False,True,False,False
2370,223430,100.0,4.0,286364.0196000319,12.316857920538224,False,False,True,False,False
2391,229720,90.0,3.0,286663.5434095557,12.344620808094302,False,False,True,False,False
2392,625000,100.0,4.0,360608.98318859056,13.345508528717259,True,False,False,False,False
2393,75000,1769.0,4.686456400742115,279295.92436193663,11.225256725762893,False,False,False,False,True
2395,649000,170.0,6.0,313444.10485220305,13.38318953651709,False,False,True,False,False
2396,275000,200.0,7.0,288819.73388574616,12.524530013005734,False,False,True,False,False
2397,308007,108.0,5.0,284010.0641636668,12.637881035644366,False,False,True,False,False
2398,172000,111.0,7.0,283914.97198098426,12.055255569732177,False,False,True,False,False
2399,71500,83.0,4.0,279129.25769527,11.177466714598282,False,False,True,False,False
2400,229000,150.0,6.0,282464.2914363941,12.34148164933907,False,False,True,False,False
2401,499000,231.0,10.0,299486.40055241284,13.120363378739663,False,False,True,False,False
2403,142000,148.0,5.0,284918.83689093956,11.863589378812122,False,False,True,False,False
2404,290000,85.0,4.0,289534.0196000319,12.577639650232573,True,False,False,False,False
2405,213500,100.0,4.0,285891.16245717474,12.271396795480596,False,False,True,False,False
2432,184900,706.0,4.686456400742115,312734.9879918504,12.127575825689417,False,False,False,False,True
2433,118500,21.0,1.0,319093.3718428811,11.682676678340282,True,False,False,False,False
2435,418000,158.0,7.0,295629.25769527,12.94323910384853,False,False,True,False,False
2436,620000,137.0,6.0,296827.92780003045,13.3374763699232,False,False,True,False,False
2437,149800,41.0,2.0,321795.8912606264,11.917063025610398,True,False,False,False,False
2438,559000,190.0,7.0,291100.65507275774,13.233906541044401,False,False,True,False,False
2439,210560,115.0,6.0,285751.16245717474,12.257530676347933,False,False,True,False,False
2440,211000,189.0,6.0,285772.11483812716,12.259618151783465,False,False,True,False,False
2441,176400,105.0,5.0,284124.4957905081,12.080515091473,False,False,True,False,False
2442,530000,191.0,8.0,309987.01870912133,13.180634172318978,False,False,True,False,False
2443,316000,112.0,6.0,290772.11483812716,12.663500657121004,False,False,True,False,False
2444,509000,157.0,6.0,309007.65755716676,13.140205260167273,False,False,True,False,False
2445,330000,123.0,5.0,272563.1004833612,12.706850963741102,False,False,True,False,False
2446,295000,115.0,5.0,289772.11483812716,12.59473402514672,False,False,True,False,False
2447,160000,74.0,3.0,273835.4092000291,11.982935344196433,True,False,False,False,False
2448,418000,158.0,7.0,295629.25769527,12.94323910384853,False,False,True,False,False
2449,649000,206.0,6.0,306629.25769527,13.38318953651709,False,False,True,False,False
2471,222000,96.0,5.0,286295.92436193663,12.310437165348775,False,False,True,False,False
2472,319000,109.0,5.0,290914.97198098426,12.672949516558306,False,False,True,False,False
2473,359900,100.0,6.0,292862.5910286033,12.79358427261286,False,False,True,False,False
2474,195700,156.0,5.0,285043.5434095557,12.184343263233146,False,False,True,False,False
2475,308000,90.0,3.0,275473.7254833612,12.637858308703688,False,False,True,False,False
2476,232000,87.0,4.0,286772.11483812716,12.354496960983985,False,False,True,False,False
2477,85200,32.0,1.0,270418.9764640268,11.352768449837729,True,False,False,False,False
2478,314000,90.0,4.0,292150.6265913335,12.657151449598695,False,False,True,False,False
2479,194740,84.0,5.0,254063.63121541037,12.179425749571427,True,False,False,False,False
2480,144000,150.0,7.0,282581.63864765095,11.87757552297847,False,False,True,False,False
2482,426400,204.0,7.0,296029.25769527,12.963135497046782,False,False,True,False,False
2483,258000,110.0,4.0,275313.67006959434,12.460718739865236,False,False,True,False,False
2484,277985,95.0,5.0,288961.87674288906,12.53532603169245,False,False,True,False,False
2485,109000,68.0,3.0,269471.4338166946,11.599112335481124,True,False,False,False,False
2486,279000,154.0,5.0,289010.21007622237,12.53897064502647,False,False,True,False,False
2487,317200,76.0,4.0,290829.25769527,12.66729092132298,True,False,False,False,False
2488,468000,257.0,7.0,283191.93093915953,13.056225711649638,False,False,True,False,False
2489,389000,128.0,6.0,294248.30531431764,12.871337193291367,False,False,True,False,False
2490,325000,191.0,5.0,269400.5764640268,12.691583538230217,False,False,True,False,False
2491,368000,186.0,8.0,293248.30531431764,12.81584093453868,False,False,True,False,False
2492,349000,237.0,8.0,292343.5434095557,12.762830066509972,False,False,True,False,False
2493,478000,171.0,6.0,298486.40055241284,13.077368103521614,False,False,True,False,False
2494,495000,88.0,4.0,298873.382345485,13.112315061750808,False,False,True,False,False
2495,173000,49.0,2.0,299768.0709294315,12.06105265381003,True,False,False,False,False
2496,222390,109.0,5.0,286314.4957905081,12.31219237291383,False,False,True,False,False
2497,123000,46.0,2.0,275135.4092000291,11.719947764402807,True,False,False,False,False
2498,164000,92.0,4.0,288222.36572176823,12.00762780434872,False,False,True,False,False
2499,246000,107.0,5.0,272883.9338166946,12.413090879946887,False,False,True,False,False
2500,199000,79.0,4.0,325882.0320818334,12.201065128819632,True,False,False,False,False
